ngrams,(1070, 44953),0.46065354386916774,0.06662010843046498
chargrams,(1070, 94218),0.5797063436499942,0.059872495364482387
puntuactionmarks,(1070, 6),0.34579306474478677,0.041605420322443055
capitalizedletters,(1070, 4),0.3172619484797769,0.03336812338632083
laughter,(1070, 1),0.0,0.0
statistics,(1070, 5),0.0,0.0
bio,(1070, 1039),0.9431935621231637,0.024774947507469756
cue_words,(1070, 8),0.1999010000298133,0.0321225527859084
linguistic_words,(1070, 6),0.24079713086080198,0.04496178923411446
lexical_diversity,(1070, 9),0.36119708738871087,0.05339066010723437
network_centrality_base_retweet,(1070, 4),0.6585195151810993,0.02925857081541152
network_centrality_base_friend,(1070, 3),0.9719259469464314,0.010090793106032421
network_label_count_base_retweet,(1070, 6),0.7150238891076537,0.030700840767150617
network_label_count_base_friend,(1070, 6),0.9743566208203694,0.01036473871061732
network_mds_base_retweet,(1070, 4),0.9375708976149776,0.023022688977486046
network_mds_base_friend,(1070, 4),0.9406560031899265,0.02299707894843758
deprelneg,(1070, 5),0.23743364451185164,0.03655940471941895
deprel,(1070, 57875),0.24625732735651426,0.05110438939828562
relationformVERB,(1070, 7219),0.3017990875145846,0.04732361651360929
relationformNOUN,(1070, 7599),0.3630125654410243,0.03719665963189073
Sidorovbigramsform,(1070, 18119),0.46046767456986015,0.05763294803036283
target_context_one,(1070, 200),0.5090091809286238,0.03957580906750654
target_context_two,(1070, 400),0.5266633773231575,0.03744444801166261
chargrams, lexical_diversity, relationformNOUN,(1070, 101826),0.5886351635334822,0.059025125225188116
chargrams, lexical_diversity, Sidorovbigramsform,(1070, 112346),0.593878022726061,0.04784808706203378
chargrams, lexical_diversity, target_context_one,(1070, 94427),0.5764672562631652,0.041932974284024566
chargrams, lexical_diversity, target_context_two,(1070, 94627),0.5658813911832162,0.044495885704149224
chargrams, network_centrality_base_retweet, network_centrality_base_friend,(1070, 94225),0.648274096611764,0.05643799603667806
chargrams, network_centrality_base_retweet, network_label_count_base_retweet,(1070, 94228),0.6635887554126833,0.03803951937159173
chargrams, network_centrality_base_retweet, network_label_count_base_friend,(1070, 94228),0.6752241331924497,0.04316516649829744
chargrams, network_centrality_base_retweet, network_mds_base_retweet,(1070, 94226),0.6538456479898511,0.0559095794170333
chargrams, network_centrality_base_retweet, network_mds_base_friend,(1070, 94226),0.6560478350022362,0.04266750830879414
chargrams, network_centrality_base_retweet, deprelneg,(1070, 94227),0.6132405185643856,0.046303425902848985
chargrams, network_centrality_base_retweet, deprel,(1070, 152097),0.599548580239775,0.049226116334475704
chargrams, network_centrality_base_retweet, relationformVERB,(1070, 101441),0.618520033074225,0.047458814267462936
chargrams, network_centrality_base_retweet, relationformNOUN,(1070, 101821),0.6188260475844429,0.06370731108708405
chargrams, network_centrality_base_retweet, Sidorovbigramsform,(1070, 112341),0.6091369107119519,0.04779029557888921
chargrams, network_centrality_base_retweet, target_context_one,(1070, 94422),0.5892155693520503,0.044188132687759826
chargrams, network_centrality_base_retweet, target_context_two,(1070, 94622),0.5804843233886536,0.04776594050507778
chargrams, network_centrality_base_friend, network_label_count_base_retweet,(1070, 94227),0.6645819662547977,0.04228880134434477
chargrams, network_centrality_base_friend, network_label_count_base_friend,(1070, 94227),0.6657195609832873,0.04922725822481506
chargrams, network_centrality_base_friend, network_mds_base_retweet,(1070, 94225),0.6501578256480474,0.04686243726060571
chargrams, network_centrality_base_friend, network_mds_base_friend,(1070, 94225),0.6598149093629578,0.04953446908430229
chargrams, network_centrality_base_friend, deprelneg,(1070, 94226),0.618488859149853,0.05252652648574565
chargrams, network_centrality_base_friend, deprel,(1070, 152096),0.6129503592567261,0.05660714282068687
chargrams, network_centrality_base_friend, relationformVERB,(1070, 101440),0.6114527081812275,0.05492896439941314
chargrams, network_centrality_base_friend, relationformNOUN,(1070, 101820),0.6124879097169921,0.05680252423690638
chargrams, network_centrality_base_friend, Sidorovbigramsform,(1070, 112340),0.6005289284093427,0.05568767127060889
chargrams, network_centrality_base_friend, target_context_one,(1070, 94421),0.5858596360776437,0.04926177472974723
chargrams, network_centrality_base_friend, target_context_two,(1070, 94621),0.5716420918432767,0.04577037041885857
chargrams, network_label_count_base_retweet, network_label_count_base_friend,(1070, 94230),0.6863636114065818,0.05175741483366543
chargrams, network_label_count_base_retweet, network_mds_base_retweet,(1070, 94228),0.6764553015036302,0.04080828590155993
chargrams, network_label_count_base_retweet, network_mds_base_friend,(1070, 94228),0.6767919315734761,0.0504101767725428
chargrams, network_label_count_base_retweet, deprelneg,(1070, 94229),0.6396633457154224,0.04609840432005759
chargrams, network_label_count_base_retweet, deprel,(1070, 152099),0.6278809634982188,0.054904782366130285
chargrams, network_label_count_base_retweet, relationformVERB,(1070, 101443),0.6380073526982518,0.05376900754449824
chargrams, network_label_count_base_retweet, relationformNOUN,(1070, 101823),0.64394904395679,0.04577058986019855
chargrams, network_label_count_base_retweet, Sidorovbigramsform,(1070, 112343),0.6485904484466368,0.05407640502049367
chargrams, network_label_count_base_retweet, target_context_one,(1070, 94424),0.6053924285667004,0.041966281955174704
chargrams, network_label_count_base_retweet, target_context_two,(1070, 94624),0.5835119718082779,0.03788958725780194
chargrams, network_label_count_base_friend, network_mds_base_retweet,(1070, 94228),0.6793725105140616,0.047251061505321455
chargrams, network_label_count_base_friend, network_mds_base_friend,(1070, 94228),0.670498755238463,0.045158200785241645
chargrams, network_label_count_base_friend, deprelneg,(1070, 94229),0.6445806910664323,0.05667585180802059
chargrams, network_label_count_base_friend, deprel,(1070, 152099),0.6261128578859456,0.05597340788693357
chargrams, network_label_count_base_friend, relationformVERB,(1070, 101443),0.6388275722390485,0.05760354872321127
chargrams, network_label_count_base_friend, relationformNOUN,(1070, 101823),0.6379355232021798,0.05111740959311092
chargrams, network_label_count_base_friend, Sidorovbigramsform,(1070, 112343),0.6327178541983179,0.04761243130512409
chargrams, network_label_count_base_friend, target_context_one,(1070, 94424),0.5932093543043723,0.04515592188761123
chargrams, network_label_count_base_friend, target_context_two,(1070, 94624),0.5795986729884138,0.047345040417030526
chargrams, network_mds_base_retweet, network_mds_base_friend,(1070, 94226),0.6557985255815916,0.04538164740052625
chargrams, network_mds_base_retweet, deprelneg,(1070, 94227),0.6238037061741744,0.052276933933161435
chargrams, network_mds_base_retweet, deprel,(1070, 152097),0.6181683865263679,0.06051725116652723
chargrams, network_mds_base_retweet, relationformVERB,(1070, 101441),0.6278340331804065,0.04833971112702575
chargrams, network_mds_base_retweet, relationformNOUN,(1070, 101821),0.6226117080410276,0.05203150241179906
chargrams, network_mds_base_retweet, Sidorovbigramsform,(1070, 112341),0.6211952557906473,0.047830581694096014
chargrams, network_mds_base_retweet, target_context_one,(1070, 94422),0.5881860878788838,0.040316645957323344
chargrams, network_mds_base_retweet, target_context_two,(1070, 94622),0.5788474584288774,0.04282146479483626
chargrams, network_mds_base_friend, deprelneg,(1070, 94227),0.6363206350691664,0.05254463625354312
chargrams, network_mds_base_friend, deprel,(1070, 152097),0.6142425799258356,0.05531590762142102
chargrams, network_mds_base_friend, relationformVERB,(1070, 101441),0.6395402223655627,0.043540141943573175
chargrams, network_mds_base_friend, relationformNOUN,(1070, 101821),0.6225869941915417,0.05477441937990691
chargrams, network_mds_base_friend, Sidorovbigramsform,(1070, 112341),0.6206652865835245,0.05766001938130143
chargrams, network_mds_base_friend, target_context_one,(1070, 94422),0.5870232996552827,0.04244343293662174
chargrams, network_mds_base_friend, target_context_two,(1070, 94622),0.5765910923371174,0.03995474453176846
chargrams, deprelneg, deprel,(1070, 152098),0.585903571930417,0.06284830472998472
chargrams, deprelneg, relationformVERB,(1070, 101442),0.5741958369822882,0.05437930122523352
chargrams, deprelneg, relationformNOUN,(1070, 101822),0.5774976553319054,0.04651537238815933
chargrams, deprelneg, Sidorovbigramsform,(1070, 112342),0.588412947034606,0.05894507961477261
chargrams, deprelneg, target_context_one,(1070, 94423),0.5729127497591813,0.05532323663491559
chargrams, deprelneg, target_context_two,(1070, 94623),0.5648148447591022,0.039367038018232506
chargrams, deprel, relationformVERB,(1070, 159312),0.5891659524509885,0.04655401409336917
chargrams, deprel, relationformNOUN,(1070, 159692),0.5711938639615061,0.05132816647234215
chargrams, deprel, Sidorovbigramsform,(1070, 170212),0.5736478211817327,0.04930442004051376
chargrams, deprel, target_context_one,(1070, 152293),0.5778760759603853,0.041356158540025334
chargrams, deprel, target_context_two,(1070, 152493),0.5619379746559326,0.03449723105014546
chargrams, relationformVERB, relationformNOUN,(1070, 109036),0.5847582176802691,0.04814864166253943
chargrams, relationformVERB, Sidorovbigramsform,(1070, 119556),0.5892292846149164,0.05992010405407603
chargrams, relationformVERB, target_context_one,(1070, 101637),0.5726238084995908,0.04929773523992182
chargrams, relationformVERB, target_context_two,(1070, 101837),0.5652668970551119,0.04012927122891538
chargrams, relationformNOUN, Sidorovbigramsform,(1070, 119936),0.5764000607243646,0.06234827848733971
chargrams, relationformNOUN, target_context_one,(1070, 102017),0.5729453002206776,0.046292040914469305
chargrams, relationformNOUN, target_context_two,(1070, 102217),0.5649666000388653,0.04043902953921757
chargrams, Sidorovbigramsform, target_context_one,(1070, 112537),0.5711134707876467,0.0389113162777709
chargrams, Sidorovbigramsform, target_context_two,(1070, 112737),0.5655710750600564,0.043115479131831905
chargrams, target_context_one, target_context_two,(1070, 94818),0.5582285618502987,0.03613564795192318
puntuactionmarks, capitalizedletters, laughter,(1070, 11),0.4123318838046073,0.03660805063385201
puntuactionmarks, capitalizedletters, statistics,(1070, 15),0.43096925244722734,0.0454035111328438
puntuactionmarks, capitalizedletters, bio,(1070, 1049),0.9022626583822144,0.03285587314337816
puntuactionmarks, capitalizedletters, cue_words,(1070, 18),0.4348437776911147,0.0342658502489298
puntuactionmarks, capitalizedletters, linguistic_words,(1070, 16),0.41787252566104427,0.029243223122255396
puntuactionmarks, capitalizedletters, lexical_diversity,(1070, 19),0.4087614512179159,0.03892501857053994
puntuactionmarks, capitalizedletters, network_centrality_base_retweet,(1070, 14),0.689337544655807,0.0297716414235205
puntuactionmarks, capitalizedletters, network_centrality_base_friend,(1070, 13),0.8714995945595188,0.02997779439229498
puntuactionmarks, capitalizedletters, network_label_count_base_retweet,(1070, 16),0.7437836633843672,0.032333686177900965
puntuactionmarks, capitalizedletters, network_label_count_base_friend,(1070, 16),0.9451222826831873,0.01964967449202617
puntuactionmarks, capitalizedletters, network_mds_base_retweet,(1070, 14),0.8996907956365113,0.02924853902732664
puntuactionmarks, capitalizedletters, network_mds_base_friend,(1070, 14),0.9067594456834545,0.025010730567404254
puntuactionmarks, capitalizedletters, deprelneg,(1070, 15),0.433154801258788,0.04101719968954312
puntuactionmarks, capitalizedletters, deprel,(1070, 57885),0.25545168327608514,0.04552391997165862
puntuactionmarks, capitalizedletters, relationformVERB,(1070, 7229),0.38491100540965545,0.054015327982957384
puntuactionmarks, capitalizedletters, relationformNOUN,(1070, 7609),0.4063132610554998,0.05494946734958408
puntuactionmarks, capitalizedletters, Sidorovbigramsform,(1070, 18129),0.4638221102139345,0.05425060225266376
puntuactionmarks, capitalizedletters, target_context_one,(1070, 210),0.5384316362784894,0.04475913001281438
puntuactionmarks, capitalizedletters, target_context_two,(1070, 410),0.5332502641050286,0.04662813931961609
puntuactionmarks, laughter, statistics,(1070, 12),0.33654924586017043,0.035512535976960885
puntuactionmarks, laughter, bio,(1070, 1046),0.9215797255464867,0.03270458147625634
puntuactionmarks, laughter, cue_words,(1070, 15),0.3851178303882937,0.039971861985562594
puntuactionmarks, laughter, linguistic_words,(1070, 13),0.40288299876363454,0.047105241912227924
puntuactionmarks, laughter, lexical_diversity,(1070, 16),0.386160986854467,0.03916324701593915
puntuactionmarks, laughter, network_centrality_base_retweet,(1070, 11),0.6576099222918488,0.029072669236769367
puntuactionmarks, laughter, network_centrality_base_friend,(1070, 10),0.9100547489118812,0.02355047131068266
puntuactionmarks, laughter, network_label_count_base_retweet,(1070, 13),0.7206135968944255,0.03265991412441608
puntuactionmarks, laughter, network_label_count_base_friend,(1070, 13),0.9544903530879106,0.01808005222842959
puntuactionmarks, laughter, network_mds_base_retweet,(1070, 11),0.9075585153886895,0.026306717478299057
puntuactionmarks, laughter, network_mds_base_friend,(1070, 11),0.9110997604800855,0.02330349843046257
puntuactionmarks, laughter, deprelneg,(1070, 12),0.3370839081351546,0.043115641305819095
puntuactionmarks, laughter, deprel,(1070, 57882),0.272711760923091,0.06371143719468415
puntuactionmarks, laughter, relationformVERB,(1070, 7226),0.35371230911719304,0.037016755898287554
puntuactionmarks, laughter, relationformNOUN,(1070, 7606),0.4097279885901532,0.05904944143532513
puntuactionmarks, laughter, Sidorovbigramsform,(1070, 18126),0.43362596411451043,0.03782451664617967
puntuactionmarks, laughter, target_context_one,(1070, 207),0.5018776899301531,0.05106486483030588
puntuactionmarks, laughter, target_context_two,(1070, 407),0.5182791931610707,0.03847006980596584
puntuactionmarks, statistics, bio,(1070, 1050),0.9219017358115856,0.030514297134553822
puntuactionmarks, statistics, cue_words,(1070, 19),0.39242748656242626,0.026792428326754967
puntuactionmarks, statistics, linguistic_words,(1070, 17),0.40329756309454007,0.03287040654986816
puntuactionmarks, statistics, lexical_diversity,(1070, 20),0.3815228851360098,0.04187306727226517
puntuactionmarks, statistics, network_centrality_base_retweet,(1070, 15),0.6426849150922477,0.034540831971991794
puntuactionmarks, statistics, network_centrality_base_friend,(1070, 14),0.8811618845758553,0.030765867928246475
puntuactionmarks, statistics, network_label_count_base_retweet,(1070, 17),0.7173536978470472,0.04252430261058355
puntuactionmarks, statistics, network_label_count_base_friend,(1070, 17),0.9513948638995221,0.016858013444645423
puntuactionmarks, statistics, network_mds_base_retweet,(1070, 15),0.8966135002219564,0.03128568370440357
puntuactionmarks, statistics, network_mds_base_friend,(1070, 15),0.8966537369985235,0.025698288657458025
puntuactionmarks, statistics, deprelneg,(1070, 16),0.3453393322269412,0.04034162548506294
puntuactionmarks, statistics, deprel,(1070, 57886),0.2522931682064054,0.0674620005887037
puntuactionmarks, statistics, relationformVERB,(1070, 7230),0.36426900189228006,0.041353938925270645
puntuactionmarks, statistics, relationformNOUN,(1070, 7610),0.3976016062018628,0.04935146838382562
puntuactionmarks, statistics, Sidorovbigramsform,(1070, 18130),0.44826814284214017,0.03852024895130945
puntuactionmarks, statistics, target_context_one,(1070, 211),0.5044831165441407,0.03753030627283434
puntuactionmarks, statistics, target_context_two,(1070, 411),0.5079873898629822,0.04008799685348191
puntuactionmarks, bio, cue_words,(1070, 1053),0.917127313012755,0.03040887958576652
puntuactionmarks, bio, linguistic_words,(1070, 1051),0.9096127463527424,0.027702996068379483
puntuactionmarks, bio, lexical_diversity,(1070, 1054),0.8562799212571179,0.038399231975018586
puntuactionmarks, bio, network_centrality_base_retweet,(1070, 1049),0.9357985187359817,0.0232451537639533
puntuactionmarks, bio, network_centrality_base_friend,(1070, 1048),0.9529191423194537,0.02240120560131806
puntuactionmarks, bio, network_label_count_base_retweet,(1070, 1051),0.9349517157293394,0.02805985193296656
puntuactionmarks, bio, network_label_count_base_friend,(1070, 1051),0.9691399589210666,0.014324229012410525
puntuactionmarks, bio, network_mds_base_retweet,(1070, 1049),0.9644623754229357,0.016335326337824325
puntuactionmarks, bio, network_mds_base_friend,(1070, 1049),0.9649083607852922,0.0199791188663454
puntuactionmarks, bio, deprelneg,(1070, 1050),0.8989182123051545,0.0321029991091129
puntuactionmarks, bio, deprel,(1070, 58920),0.8633038028585042,0.0378770964442969
puntuactionmarks, bio, relationformVERB,(1070, 8264),0.8799063062005473,0.02961830054291364
puntuactionmarks, bio, relationformNOUN,(1070, 8644),0.8890020529799061,0.02696903043442363
puntuactionmarks, bio, Sidorovbigramsform,(1070, 19164),0.8713361314314744,0.02540645271960454
puntuactionmarks, bio, target_context_one,(1070, 1245),0.680644537076274,0.04097837180456481
puntuactionmarks, bio, target_context_two,(1070, 1445),0.6850739207601639,0.031657044494456506
puntuactionmarks, cue_words, linguistic_words,(1070, 20),0.40909881918015834,0.03581042366461032
puntuactionmarks, cue_words, lexical_diversity,(1070, 23),0.38093937354512225,0.037296043778098836
puntuactionmarks, cue_words, network_centrality_base_retweet,(1070, 18),0.6533334319170793,0.027972981424816735
puntuactionmarks, cue_words, network_centrality_base_friend,(1070, 17),0.8901425968084784,0.017321544673729254
puntuactionmarks, cue_words, network_label_count_base_retweet,(1070, 20),0.7087341448654793,0.03921202753108281
puntuactionmarks, cue_words, network_label_count_base_friend,(1070, 20),0.9382287073842073,0.024286409020031305
puntuactionmarks, cue_words, network_mds_base_retweet,(1070, 18),0.9057306808495016,0.0233168372986206
puntuactionmarks, cue_words, network_mds_base_friend,(1070, 18),0.902563094002478,0.02902990231693123
puntuactionmarks, cue_words, deprelneg,(1070, 19),0.37628530276469346,0.04310342106466969
puntuactionmarks, cue_words, deprel,(1070, 57889),0.27403262409310175,0.06334288004966046
puntuactionmarks, cue_words, relationformVERB,(1070, 7233),0.35096912994717155,0.04920011609426622
puntuactionmarks, cue_words, relationformNOUN,(1070, 7613),0.3734572053613441,0.0456929336597303
puntuactionmarks, cue_words, Sidorovbigramsform,(1070, 18133),0.4309903770354588,0.03975987592663449
puntuactionmarks, cue_words, target_context_one,(1070, 214),0.5117637712550507,0.042780210044604416
puntuactionmarks, cue_words, target_context_two,(1070, 414),0.5350540697289585,0.04459427082494214
puntuactionmarks, linguistic_words, lexical_diversity,(1070, 21),0.39174822094189116,0.04360519488066182
puntuactionmarks, linguistic_words, network_centrality_base_retweet,(1070, 16),0.6697078629239962,0.03178806267466423
puntuactionmarks, linguistic_words, network_centrality_base_friend,(1070, 15),0.8278636050519396,0.04051762320320272
puntuactionmarks, linguistic_words, network_label_count_base_retweet,(1070, 18),0.7188127473933,0.034251289159812424
puntuactionmarks, linguistic_words, network_label_count_base_friend,(1070, 18),0.9312931951954648,0.028688095685391997
puntuactionmarks, linguistic_words, network_mds_base_retweet,(1070, 16),0.9078940828649156,0.026651782002247448
puntuactionmarks, linguistic_words, network_mds_base_friend,(1070, 16),0.9012590735127515,0.024504486653402772
puntuactionmarks, linguistic_words, deprelneg,(1070, 17),0.4186011189786719,0.030735931148297712
puntuactionmarks, linguistic_words, deprel,(1070, 57887),0.21295131010636745,0.04770089921117199
puntuactionmarks, linguistic_words, relationformVERB,(1070, 7231),0.3445599243603196,0.05290065725040573
puntuactionmarks, linguistic_words, relationformNOUN,(1070, 7611),0.3809133458712781,0.04209081987443048
puntuactionmarks, linguistic_words, Sidorovbigramsform,(1070, 18131),0.41579246644399964,0.037570381674220756
puntuactionmarks, linguistic_words, target_context_one,(1070, 212),0.5281844483800381,0.05366305096789096
puntuactionmarks, linguistic_words, target_context_two,(1070, 412),0.5362468071838421,0.03876182343424542
puntuactionmarks, lexical_diversity, network_centrality_base_retweet,(1070, 19),0.6358328387949175,0.045986420689804006
puntuactionmarks, lexical_diversity, network_centrality_base_friend,(1070, 18),0.7518548488763385,0.035972632841819056
puntuactionmarks, lexical_diversity, network_label_count_base_retweet,(1070, 21),0.7296755694007525,0.044891546712202454
puntuactionmarks, lexical_diversity, network_label_count_base_friend,(1070, 21),0.9074356710994826,0.026575164680457584
puntuactionmarks, lexical_diversity, network_mds_base_retweet,(1070, 19),0.8657852505624003,0.031556827156887374
puntuactionmarks, lexical_diversity, network_mds_base_friend,(1070, 19),0.875547247205653,0.027095067888101836
puntuactionmarks, lexical_diversity, deprelneg,(1070, 20),0.39389495115327,0.050854918519507276
puntuactionmarks, lexical_diversity, deprel,(1070, 57890),0.26467801767110694,0.038607936572147686
puntuactionmarks, lexical_diversity, relationformVERB,(1070, 7234),0.34794642401007037,0.05652251393195679
puntuactionmarks, lexical_diversity, relationformNOUN,(1070, 7614),0.36935970392336526,0.06493408533863988
puntuactionmarks, lexical_diversity, Sidorovbigramsform,(1070, 18134),0.3750070791481409,0.053621510647949164
puntuactionmarks, lexical_diversity, target_context_one,(1070, 215),0.5641183023109928,0.03395484903538018
puntuactionmarks, lexical_diversity, target_context_two,(1070, 415),0.5678317276717643,0.027779999048493414
puntuactionmarks, network_centrality_base_retweet, network_centrality_base_friend,(1070, 13),0.9369842032584459,0.02058768601566733
puntuactionmarks, network_centrality_base_retweet, network_label_count_base_retweet,(1070, 16),0.74554725470866,0.02460364990657852
puntuactionmarks, network_centrality_base_retweet, network_label_count_base_friend,(1070, 16),0.9700690471165873,0.011107743410936672
puntuactionmarks, network_centrality_base_retweet, network_mds_base_retweet,(1070, 14),0.9599077174940056,0.007005524272534681
puntuactionmarks, network_centrality_base_retweet, network_mds_base_friend,(1070, 14),0.9601859015406632,0.017070155437978983
puntuactionmarks, network_centrality_base_retweet, deprelneg,(1070, 15),0.6365980988759975,0.03219181920444604
puntuactionmarks, network_centrality_base_retweet, deprel,(1070, 57885),0.37615767570862335,0.05994803103892587
puntuactionmarks, network_centrality_base_retweet, relationformVERB,(1070, 7229),0.5643281248583194,0.05578760929241138
puntuactionmarks, network_centrality_base_retweet, relationformNOUN,(1070, 7609),0.6033266438531671,0.03471412399639469
puntuactionmarks, network_centrality_base_retweet, Sidorovbigramsform,(1070, 18129),0.6201824831226356,0.04607385371904506
puntuactionmarks, network_centrality_base_retweet, target_context_one,(1070, 210),0.6007002600072516,0.03252963201128013
puntuactionmarks, network_centrality_base_retweet, target_context_two,(1070, 410),0.6013071104553395,0.036905027226829853
puntuactionmarks, network_centrality_base_friend, network_label_count_base_retweet,(1070, 15),0.9376685221952693,0.015488997904395547
puntuactionmarks, network_centrality_base_friend, network_label_count_base_friend,(1070, 15),0.9696949021838192,0.011099785467371179
puntuactionmarks, network_centrality_base_friend, network_mds_base_retweet,(1070, 13),0.9673941803195534,0.01481787689323464
puntuactionmarks, network_centrality_base_friend, network_mds_base_friend,(1070, 13),0.9703700088535184,0.010571029537903745
puntuactionmarks, network_centrality_base_friend, deprelneg,(1070, 14),0.8508558622362359,0.030072610285216756
puntuactionmarks, network_centrality_base_friend, deprel,(1070, 57884),0.44130743805629147,0.07038657586786917
puntuactionmarks, network_centrality_base_friend, relationformVERB,(1070, 7228),0.6239051357018588,0.04751075072467187
puntuactionmarks, network_centrality_base_friend, relationformNOUN,(1070, 7608),0.6534477477234647,0.048567917053416815
puntuactionmarks, network_centrality_base_friend, Sidorovbigramsform,(1070, 18128),0.654522500046066,0.06052249457581634
puntuactionmarks, network_centrality_base_friend, target_context_one,(1070, 209),0.6246611469280116,0.037766263221060116
puntuactionmarks, network_centrality_base_friend, target_context_two,(1070, 409),0.5973204351625526,0.03637054048889265
puntuactionmarks, network_label_count_base_retweet, network_label_count_base_friend,(1070, 18),0.9680998997388793,0.010890714930120234
puntuactionmarks, network_label_count_base_retweet, network_mds_base_retweet,(1070, 16),0.9645409468105901,0.011586444211314934
puntuactionmarks, network_label_count_base_retweet, network_mds_base_friend,(1070, 16),0.9655035634376822,0.014839489666374857
puntuactionmarks, network_label_count_base_retweet, deprelneg,(1070, 17),0.7219056079983047,0.0409182771291738
puntuactionmarks, network_label_count_base_retweet, deprel,(1070, 57887),0.6139112943929689,0.04633093870257777
puntuactionmarks, network_label_count_base_retweet, relationformVERB,(1070, 7231),0.6913044040052054,0.04504524246440727
puntuactionmarks, network_label_count_base_retweet, relationformNOUN,(1070, 7611),0.7139760364928321,0.03910553194800352
puntuactionmarks, network_label_count_base_retweet, Sidorovbigramsform,(1070, 18131),0.7158789810138929,0.03496985569169408
puntuactionmarks, network_label_count_base_retweet, target_context_one,(1070, 212),0.6912483593803985,0.02979426620379222
puntuactionmarks, network_label_count_base_retweet, target_context_two,(1070, 412),0.6753454165449687,0.04494424204668946
puntuactionmarks, network_label_count_base_friend, network_mds_base_retweet,(1070, 16),0.9695605743374993,0.008298560239007463
puntuactionmarks, network_label_count_base_friend, network_mds_base_friend,(1070, 16),0.9717457030417822,0.008910957318883389
puntuactionmarks, network_label_count_base_friend, deprelneg,(1070, 17),0.9414759112332513,0.019563624062021875
puntuactionmarks, network_label_count_base_friend, deprel,(1070, 57887),0.7412071886403223,0.038522536784101925
puntuactionmarks, network_label_count_base_friend, relationformVERB,(1070, 7231),0.820986255867195,0.034559665572913234
puntuactionmarks, network_label_count_base_friend, relationformNOUN,(1070, 7611),0.8287671936334854,0.027652405329974983
puntuactionmarks, network_label_count_base_friend, Sidorovbigramsform,(1070, 18131),0.7954226584192661,0.033375543649832085
puntuactionmarks, network_label_count_base_friend, target_context_one,(1070, 212),0.72046000882372,0.03640959475941074
puntuactionmarks, network_label_count_base_friend, target_context_two,(1070, 412),0.6719600500516691,0.0443310706145064
puntuactionmarks, network_mds_base_retweet, network_mds_base_friend,(1070, 14),0.9244062124125901,0.02263520528111252
puntuactionmarks, network_mds_base_retweet, deprelneg,(1070, 15),0.8922187934808112,0.030566788885372148
puntuactionmarks, network_mds_base_retweet, deprel,(1070, 57885),0.5161641995414674,0.0691380054858653
puntuactionmarks, network_mds_base_retweet, relationformVERB,(1070, 7229),0.7537472942208553,0.03528014641295585
puntuactionmarks, network_mds_base_retweet, relationformNOUN,(1070, 7609),0.7603228091416496,0.037153436463107335
puntuactionmarks, network_mds_base_retweet, Sidorovbigramsform,(1070, 18129),0.7483607899021347,0.031262153887125284
puntuactionmarks, network_mds_base_retweet, target_context_one,(1070, 210),0.6916811976054238,0.03331160791729058
puntuactionmarks, network_mds_base_retweet, target_context_two,(1070, 410),0.6785362540822438,0.035012832049462525
puntuactionmarks, network_mds_base_friend, deprelneg,(1070, 15),0.888137342074528,0.02610352628500191
puntuactionmarks, network_mds_base_friend, deprel,(1070, 57885),0.6599194883885878,0.07241349579695806
puntuactionmarks, network_mds_base_friend, relationformVERB,(1070, 7229),0.7496972353867141,0.03815395702644599
puntuactionmarks, network_mds_base_friend, relationformNOUN,(1070, 7609),0.7637350893068309,0.03006657300639769
puntuactionmarks, network_mds_base_friend, Sidorovbigramsform,(1070, 18129),0.7411898522519309,0.037739404520023445
puntuactionmarks, network_mds_base_friend, target_context_one,(1070, 210),0.6857484265031356,0.035210056049234245
puntuactionmarks, network_mds_base_friend, target_context_two,(1070, 410),0.673714011746648,0.0313757906880658
puntuactionmarks, deprelneg, deprel,(1070, 57886),0.2740438940545912,0.05361739031466785
puntuactionmarks, deprelneg, relationformVERB,(1070, 7230),0.37990629595615183,0.0338798586284461
puntuactionmarks, deprelneg, relationformNOUN,(1070, 7610),0.3885716530153277,0.04224805461539159
puntuactionmarks, deprelneg, Sidorovbigramsform,(1070, 18130),0.4342398865945846,0.047859865228427965
puntuactionmarks, deprelneg, target_context_one,(1070, 211),0.5113888753180487,0.04413339220775131
puntuactionmarks, deprelneg, target_context_two,(1070, 411),0.5181464702466481,0.04064645131972558
puntuactionmarks, deprel, relationformVERB,(1070, 65100),0.31142053368622613,0.045398664849597314
puntuactionmarks, deprel, relationformNOUN,(1070, 65480),0.3213316571846619,0.06566765320893418
puntuactionmarks, deprel, Sidorovbigramsform,(1070, 76000),0.3692774813168586,0.04071217985968529
puntuactionmarks, deprel, target_context_one,(1070, 58081),0.4367412753099515,0.0385881502831508
puntuactionmarks, deprel, target_context_two,(1070, 58281),0.460353241263012,0.028993090745217574
puntuactionmarks, relationformVERB, relationformNOUN,(1070, 14824),0.40287994194546906,0.048769520056851264
puntuactionmarks, relationformVERB, Sidorovbigramsform,(1070, 25344),0.4242209933956556,0.05415331814577273
puntuactionmarks, relationformVERB, target_context_one,(1070, 7425),0.4873627955424686,0.04181389125856972
puntuactionmarks, relationformVERB, target_context_two,(1070, 7625),0.5038544954902172,0.0370791829305948
puntuactionmarks, relationformNOUN, Sidorovbigramsform,(1070, 25724),0.4230103725830482,0.04111883773865885
puntuactionmarks, relationformNOUN, target_context_one,(1070, 7805),0.49430368700713784,0.031530537011379804
